Data type,Cancer group/site,Year,Sex,Age group (years),Count,ICD10 codes
Actual,Non-melanoma skin cancer (all types),1995,Persons,45–49,10,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,50–54,9,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,55–59,14,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,60–64,19,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,65–69,45,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,70–74,55,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,75–79,60,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,80–84,58,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,85–89,50,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,90+,29,C44
Actual,Non-melanoma skin cancer (all types),1995,Persons,All ages combined,367,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,45–49,7,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,50–54,10,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,55–59,15,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,60–64,19,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,65–69,43,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,70–74,40,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,75–79,59,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,80–84,79,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,85–89,41,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,90+,42,C44
Actual,Non-melanoma skin cancer (all types),1996,Persons,All ages combined,359,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,30–34,1,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,35–39,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,40–44,6,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,45–49,2,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,50–54,12,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,55–59,19,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,60–64,14,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,65–69,33,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,70–74,47,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,75–79,44,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,80–84,72,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,85–89,56,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,90+,37,C44
Actual,Non-melanoma skin cancer (all types),1997,Persons,All ages combined,343,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,30–34,1,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,35–39,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,40–44,3,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,45–49,4,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,50–54,11,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,55–59,14,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,60–64,24,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,65–69,30,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,70–74,53,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,75–79,56,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,80–84,63,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,85–89,59,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,90+,40,C44
Actual,Non-melanoma skin cancer (all types),1998,Persons,All ages combined,358,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,20–24,1,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,45–49,6,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,50–54,15,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,55–59,16,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,60–64,15,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,65–69,38,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,70–74,43,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,75–79,70,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,80–84,74,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,85–89,59,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,90+,42,C44
Actual,Non-melanoma skin cancer (all types),1999,Persons,All ages combined,383,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,35–39,1,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,40–44,5,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,45–49,5,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,50–54,9,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,55–59,16,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,60–64,18,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,65–69,31,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,70–74,45,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,75–79,71,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,80–84,68,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,85–89,42,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,90+,48,C44
Actual,Non-melanoma skin cancer (all types),2000,Persons,All ages combined,359,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,20–24,1,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,40–44,1,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,45–49,7,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,50–54,7,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,55–59,11,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,60–64,23,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,65–69,43,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,70–74,50,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,75–79,74,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,80–84,62,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,85–89,60,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,90+,46,C44
Actual,Non-melanoma skin cancer (all types),2001,Persons,All ages combined,387,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,15–19,1,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,35–39,0,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,40–44,4,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,45–49,6,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,50–54,8,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,55–59,33,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,60–64,24,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,65–69,25,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,70–74,52,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,75–79,77,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,80–84,74,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,85–89,69,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,90+,42,C44
Actual,Non-melanoma skin cancer (all types),2002,Persons,All ages combined,415,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,25–29,1,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,30–34,1,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,40–44,3,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,45–49,6,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,50–54,9,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,55–59,19,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,60–64,11,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,65–69,38,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,70–74,43,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,75–79,62,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,80–84,68,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,85–89,70,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,90+,57,C44
Actual,Non-melanoma skin cancer (all types),2003,Persons,All ages combined,390,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,35–39,1,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,40–44,0,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,45–49,2,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,50–54,7,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,55–59,16,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,60–64,14,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,65–69,27,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,70–74,45,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,75–79,55,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,80–84,78,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,85–89,62,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,90+,54,C44
Actual,Non-melanoma skin cancer (all types),2004,Persons,All ages combined,361,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,40–44,4,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,45–49,8,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,50–54,10,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,55–59,18,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,60–64,15,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,65–69,31,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,70–74,43,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,75–79,69,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,80–84,73,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,85–89,76,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,90+,63,C44
Actual,Non-melanoma skin cancer (all types),2005,Persons,All ages combined,412,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,30–34,2,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,35–39,1,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,40–44,3,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,45–49,5,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,50–54,5,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,55–59,22,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,60–64,30,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,65–69,24,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,70–74,33,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,75–79,71,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,80–84,70,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,85–89,71,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,90+,73,C44
Actual,Non-melanoma skin cancer (all types),2006,Persons,All ages combined,410,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,25–29,1,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),2007,Persons,40–44,3,C44
